"CODIGO","NOMBRE","FAMILIANOMBRE","FAMILIAGRUPONOMBRE","BASEIVA","IVA","IMPUESTOGRUPONOMBRE","UNEGOCIO","MARCA","RUCPROVEEDOR","PROVEEDOR","CODIGOBARRA","UBICACION","PESO","STOCKPORLOTE","MEDIDA","ITEMMEDIDA","CONTIENEUNIDADES","IMPORTADO"
"101069          ","AZ ORGANICA AJ AZPA x 25Kg                        ","AZUCAR BOLSA                                      ","AZUCAR BOLSA 25K                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZPA                          ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","             ","A140      ","25,250000","1","Unidad    ","BOLSA     ","1,000000","F"
"101028          ","AZ LIGHT DOYPACK 12x1Kg  7840121418062            ","AZUCAR FRACCIONADA                                ","AZUCAR FRACCIONADA AZPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZPA                          ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","7840121418062","A140      ","1,060000","1","Unidad    ","CAJA      ","12,000000","F"
"101027          ","AZ ORGAN.AZPA DOYPACK 12x1Kg  7840121413005       ","AZUCAR FRACCIONADA                                ","AZUCAR FRACCIONADA AZPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZPA                          ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","7840121413005","A140      ","1,065000","1","Unidad    ","CAJA      ","12,000000","F"
"101039          ","AZ  BLANCA AZUKITA 20x500g  7840121415009         ","AZUCAR FRACCIONADA                                ","AZUCAR FRACCIONADA AZUKITA                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZUKITA                       ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","7840121415009","A140      ","0,510000","1","PAQUETE   ","FARDO     ","20,000000","F"
"101010          ","AZ BLANCA AZPA 20x500gr 7840121401002             ","AZUCAR FRACCIONADA                                ","AZUCAR FRACCIONADA AZPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZPA                          ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","7840121401002","A140      ","0,510000","1","PAQUETE   ","FARDO     ","20,000000","F"
"101065          ","AZ BLANCA AZUKITA x 25Kg.                         ","AZUCAR BOLSA                                      ","AZUCAR BOLSA 25K                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZUKITA                       ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","             ","A140      ","25,250000","1","BOLSA     ","BOLSA     ","1,000000","F"
"790434          ","LECH.DESC.INST.MANFREY 24x400g  7791058790434     ","DERIVADOS LACTEOS                                 ","LECHE DESCREMADA                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MANFREY                       ","99999901-04","MANFREY COOP. DE TAMBEROS DE COMERC. E INDUSTR.   ","7791058790434","B024      ","0,400000","0","Unidad    ","CAJA      ","24,000000","T"
"102000          ","DULC D LECHE MANFREY 24x250gr  7791058000137      ","DERIVADOS LACTEOS                                 ","DULCE DE LECHE POTE                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MANFREY                       ","99999901-04","MANFREY COOP. DE TAMBEROS DE COMERC. E INDUSTR.   ","7791058000137","B018      ","0,269000","0","POTE      ","CAJA      ","24,000000","T"
"103003          ","LECHE INST.MANFREY 24x400gr  7791058010839        ","DERIVADOS LACTEOS                                 ","LECHE ENTERA                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MANFREY                       ","99999901-04","MANFREY COOP. DE TAMBEROS DE COMERC. E INDUSTR.   ","7791058010839","B022      ","0,432000","0","PAQUETE   ","CAJA      ","24,000000","T"
"103002          ","LECHE INST. MANFREY 12x800gr  7791058010815       ","DERIVADOS LACTEOS                                 ","LECHE ENTERA                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MANFREY                       ","99999901-04","MANFREY COOP. DE TAMBEROS DE COMERC. E INDUSTR.   ","7791058010815","B023      ","0,896000","0","PAQUETE   ","CAJA      ","12,000000","T"
"102003          ","DULC D LECHE GRANJA DE ORO 24x250gr 7791058000830 ","DERIVADOS LACTEOS                                 ","DULCE DE LECHE BALDE                              ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MANFREY                       ","99999901-04","MANFREY COOP. DE TAMBEROS DE COMERC. E INDUSTR.   ","7791058000830","B020      ","0,269000","0","POTE      ","CAJA      ","24,000000","T"
"102008          ","DULC D LECH GRANJA DE ORO 12x400grs 7791058010754 ","DERIVADOS LACTEOS                                 ","DULCE DE LECHE BALDE                              ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","GRANJA DE ORO                 ","99999901-04","MANFREY COOP. DE TAMBEROS DE COMERC. E INDUSTR.   ","7791058010754","B019      ","0,434000","0","POTE      ","CAJA      ","12,000000","T"
"131008          ","QUESO RALLADO MANFREY 40x120gr 7791058111048      ","DERIVADOS LACTEOS                                 ","QUESO RALLADO                                     ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MANFREY                       ","99999901-04","MANFREY COOP. DE TAMBEROS DE COMERC. E INDUSTR.   ","7791058111048","B039      ","0,129000","0","PAQUETE   ","CAJA      ","40,000000","T"
"102010          ","DULC D LECHE MANFREY 12x400g  7791058010662       ","DERIVADOS LACTEOS                                 ","DULCE DE LECHE POTE                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MANFREY                       ","99999901-04","MANFREY COOP. DE TAMBEROS DE COMERC. E INDUSTR.   ","7791058010662","B017      ","0,438000","0","POTE      ","CAJA      ","12,000000","T"
"131007          ","QUESO RALLADO MANFREY 6x20x40gr 7791058000199     ","DERIVADOS LACTEOS                                 ","QUESO RALLADO                                     ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MANFREY                       ","99999901-04","MANFREY COOP. DE TAMBEROS DE COMERC. E INDUSTR.   ","7791058000199","B038      ","0,048000","0","SOBRE     ","CAJA      ","120,000000","T"
"102012          ","DULCE LECH REPOST MANFREY 10kg 7791058001264      ","DERIVADOS LACTEOS                                 ","DULCE DE LECHE POTE                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MANFREY                       ","99999901-04","MANFREY COOP. DE TAMBEROS DE COMERC. E INDUSTR.   ","7791058001264","B021      ","10,465000","0","BALDE     ","BALDE     ","1,000000","T"
"771008          ","HILO DE POLIESTER MAMBO 3 Kg MARRON               ","INSUMOS INDUSTRIALES                              ","HILOS                                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAPETE                        ","99999901-05","HAPETE INDUSTRIAL THREAD MANUFACTURER             ",""," .        ","3,250000","0","UNIDAD    ","CAJA      ","12,000000","T"
"771007          ","HILO DE POLIESTER MAMBO 3 Kg ROJO                 ","INSUMOS INDUSTRIALES                              ","HILOS                                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAPETE                        ","99999901-05","HAPETE INDUSTRIAL THREAD MANUFACTURER             ",""," .        ","3,250000","0","UNIDAD    ","CAJA      ","12,000000","T"
"771004          ","HILO DE POLIESTER DE 1x3Kg VERDE                  ","INSUMOS INDUSTRIALES                              ","HILOS                                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAPETE                        ","99999901-05","HAPETE INDUSTRIAL THREAD MANUFACTURER             ",""," .        ","3,250000","0","UNIDAD    ","CAJA      ","12,000000","T"
"771017          ","HILO DE POLIESTER 200 gr MAMBO VERDE              ","INSUMOS INDUSTRIALES                              ","HILOS                                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAPETE                        ","99999901-05","HAPETE INDUSTRIAL THREAD MANUFACTURER             ","             ","          ","0,232000","0","UNIDAD    ","CAJA      ","120,000000","T"
"771016          ","HILO POLIESTER 200 gr MAMBO MARRON                ","INSUMOS INDUSTRIALES                              ","HILOS                                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAPETE                        ","99999901-05","HAPETE INDUSTRIAL THREAD MANUFACTURER             ","             ","          ","0,232000","0","UNIDAD    ","CAJA      ","120,000000","T"
"771015          ","HILO DE POLIESTER 200 gr MAMBO ROJO               ","INSUMOS INDUSTRIALES                              ","HILOS                                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAPETE                        ","99999901-05","HAPETE INDUSTRIAL THREAD MANUFACTURER             ","             ","          ","0,232000","0","UNIDAD    ","CAJA      ","120,000000","T"
"771014          ","HILO DE POLIESTER 200 gr VERDE                    ","INSUMOS INDUSTRIALES                              ","HILOS                                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAPETE                        ","99999901-05","HAPETE INDUSTRIAL THREAD MANUFACTURER             ","             ","          ","0,232000","0","UNIDAD    ","CAJA      ","120,000000","T"
"771013          ","HILO DE POLIESTER 200 gr AZUL                     ","INSUMOS INDUSTRIALES                              ","HILOS                                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAPETE                        ","99999901-05","HAPETE INDUSTRIAL THREAD MANUFACTURER             ","             ","          ","0,232000","0","UNIDAD    ","CAJA      ","120,000000","T"
"771023          ","HILO POLIESTER 5 Kg VERDE                         ","INSUMOS INDUSTRIALES                              ","HILOS                                             ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","HAPETE                        ","99999901-05","HAPETE INDUSTRIAL THREAD MANUFACTURER             ","             ","          ","5,273000","0","UNIDAD    ","CAJA      ","9,000000","T"
