"CODIGO","NOMBRE","FAMILIANOMBRE","FAMILIAGRUPONOMBRE","BASEIVA","IVA","IMPUESTOGRUPONOMBRE","UNEGOCIO","MARCA","RUCPROVEEDOR","PROVEEDOR","CODIGOBARRA","UBICACION","PESO","STOCKPORLOTE","MEDIDA","PRESENTACION","CONTIENEUNIDADES","IMPORTADO","ROWID"
"101040          ","AZ BLANCA AZUKITA 30x1 Kl  7840121416006          ","AZUCAR FRACCIONADA                                ","AZUCAR FRACCIONADA AZUKITA                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZUKITA                       ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","7840121416006","A140      ","1,021000","1","PAQUETE   ","PAQUETE   ","1,000000","F","AAAW09AAEAAC4kUAAs"
"101014          ","AZ BLANCA AZPAx50 Kl.                             ","AZUCAR BOLSA                                      ","AZUCAR BOLSA 50K                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZPA                          ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","101014       ","A140      ","50,000000","1","BOLSA     ","BOLSA     ","1,000000","F","AAAW09AAEAAC4kUAAp"
"101013          ","AZ BLANCA AZPA 6x5 Kg.  7840121403006             ","AZUCAR FRACCIONADA                                ","AZUCAR FRACCIONADA AZPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZPA                          ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","7840121403006","A140      ","5,049000","1","PAQUETE   ","PAQUETE   ","1,000000","F","AAAW09AAEAAC4kUAAo"
"101012          ","AZ BLANCA AZPA 15x2 Kg  7840121406007             ","AZUCAR FRACCIONADA                                ","AZUCAR FRACCIONADA AZPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZPA                          ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","7840121406007","A140      ","2,000000","1","PAQUETE   ","PAQUETE   ","1,000000","F","AAAW09AAEAAC4VJAAE"
"1010301         ","AZ BLANCA  ROMANEO AZUKITA                        ","AZUCAR BOLSA                                      ","AZUCAR BIGBAG                                     ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZUKITA                       ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","             ","          ","1,000000","0","KILO      ","KILO      ","1,000000","F","AAAW09AAEAAC4VKAA+"
"101011          ","AZ BLANCA AZPA 30x1 Kg.  7840121402009            ","AZUCAR FRACCIONADA                                ","AZUCAR FRACCIONADA AZPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZPA                          ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","7840121402009","A140      ","1,010000","1","PAQUETE   ","PAQUETE   ","1,000000","F","AAAW09AAEAAC4kUAA3"
"101028          ","AZ LIGHT DOYPACK 12x1Kg  7840121418062            ","AZUCAR FRACCIONADA                                ","AZUCAR FRACCIONADA AZPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZPA                          ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","7840121418062","A140      ","1,060000","1","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4kgAAz"
"101027          ","AZ ORGAN.AZPA DOYPACK 12x1Kg  7840121413005       ","AZUCAR FRACCIONADA                                ","AZUCAR FRACCIONADA AZPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZPA                          ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","7840121413005","A140      ","1,065000","1","Unidad    ","Unidad    ","1,000000","F","AAAW09AAEAAC4V7AAC"
"101039          ","AZ  BLANCA AZUKITA 20x500g  7840121415009         ","AZUCAR FRACCIONADA                                ","AZUCAR FRACCIONADA AZUKITA                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZUKITA                       ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","7840121415009","A140      ","0,510000","1","PAQUETE   ","PAQUETE   ","1,000000","F","AAAW09AAEAAC4U4AAw"
"101010          ","AZ BLANCA AZPA 20x500gr 7840121401002             ","AZUCAR FRACCIONADA                                ","AZUCAR FRACCIONADA AZPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZPA                          ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","7840121401002","A140      ","0,510000","1","PAQUETE   ","PAQUETE   ","1,000000","F","AAAW09AAEAAC4kSAAf"
"101065          ","AZ BLANCA AZUKITA x 25Kg.                         ","AZUCAR BOLSA                                      ","AZUCAR BOLSA 25K                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZUKITA                       ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","             ","A140      ","25,250000","1","BOLSA     ","BOLSA     ","1,000000","F","AAAW09AAEAAC4V5AAV"
"110052          ","ALIMENTO P/GATO A GRANEL                          ","ALIMENTO P/GATOS                                  ","ALIM P/GATOS GRANEL                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","CHACABUCO  ","MOLINOS CHACABUCO S.A.                            ","             ","          ","1,000000","0","KILOS     ","KILOS     ","1,000000","T","AAAW09AAEAAC4WGAAt"
"110013          ","RAZA PERRO ADULTO POLLO 6x3Kg  7791416065662      ","ALIMENTO P/PERROS                                 ","ALIM P/PERRO FRACC.                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","CHACABUCO  ","MOLINOS CHACABUCO S.A.                            ","7791416065662","B087      ","3,060000","0","BOLSA     ","BOLSA     ","1,000000","T","AAAW09AAEAAC4U2AAK"
"110012          ","RAZA PERRO ADULTO POLLO 12x1,5Kg 7791416065655    ","ALIMENTO P/PERROS                                 ","ALIM P/PERRO FRACC.                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","CHACABUCO  ","MOLINOS CHACABUCO S.A.                            ","7791416065655","B088      ","1,537000","0","BOLSA     ","BOLSA     ","1,000000","T","AAAW09AAEAAC4U2AAJ"
"110051          ","COMIDA P/PERROS A GRANEL                          ","ALIMENTO P/PERROS                                 ","ALIM P/PERRO GRANEL                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","CHACABUCO  ","MOLINOS CHACABUCO S.A.                            ",""," .        ","1,000000","0","KILO      ","KILO      ","1,000000","T","AAAW09AAEAAC4VPAAU"
"110011          ","RAZA PERRO ADULTO CARNE 3Kg 7791416001257         ","ALIMENTO P/PERROS                                 ","ALIM P/PERRO FRACC.                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","CHACABUCO  ","MOLINOS CHACABUCO S.A.                            ","7791416001257","B089      ","3,060000","0","BOLSA     ","BOLSA     ","1,000000","T","AAAW09AAEAAC4U5AAy"
"110010          ","RAZA PERRO ADULTO CARNE 12x1,5Kg 7791416001240    ","ALIMENTO P/PERROS                                 ","ALIM P/PERRO FRACC.                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","CHACABUCO  ","MOLINOS CHACABUCO S.A.                            ","7791416001240","B090      ","1,537000","0","BOLSA     ","BOLSA     ","1,000000","T","AAAW09AAEAAC4U5AAx"
"110000          ","RAZA CACHORROS CARNE 1,5Kg 7791416065969          ","ALIMENTO P/PERROS                                 ","ALIM P/PERRO FRACC.                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","CHACABUCO  ","MOLINOS CHACABUCO S.A.                            ","7791416065969","B092      ","1,527000","0","BOLSA     ","BOLSA     ","1,000000","T","AAAW09AAEAAC4VaAAy"
"110004          ","RAZA GATO PESCADO 1x10+1Kg 7791416001950          ","ALIMENTO P/GATOS                                  ","ALIM P/GATOS GRANEL                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","CHACABUCO  ","MOLINOS CHACABUCO S.A.                            ","7791416001950","B072      ","11,000000","0","BOLSA     ","BOLSA     ","1,000000","T","AAAW09AAEAAC4V6AAJ"
"110003          ","RAZA PEQUE?A PERRO CARNE 12x1,5Kg 7791416066720   ","ALIMENTO P/PERROS                                 ","ALIM P/PERRO FRACC.                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","CHACABUCO  ","MOLINOS CHACABUCO S.A.                            ","7791416066720","B091      ","1,500000","0","BOLSA     ","BOLSA     ","1,000000","T","AAAW09AAEAAC4V6AAI"
"111005          ","GATO GAUCHO PESCADO  10Kg 7791416001974           ","ALIMENTO P/GATOS                                  ","ALIM P/GATOS GRANEL                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","GAUCHO                        ","CHACABUCO  ","MOLINOS CHACABUCO S.A.                            ","7791416001974","A130      ","10,070000","0","BOLSA     ","BOLSA     ","1,000000","T","AAAW09AAEAAC4kTAAD"
"110036          ","RAZA PERRO ADULTO CARNE 21Kg 7791416002247        ","ALIMENTO P/PERROS                                 ","ALIM P/PERRO GRANEL                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","CHACABUCO  ","MOLINOS CHACABUCO S.A.                            ","7791416002247","A130      ","21,000000","0","BOLSA     ","BOLSA     ","1,000000","T","AAAW09AAEAAC4VNAAZ"
"110018          ","RAZA PERRO CARNE  8+1Kg  7791416066706            ","ALIMENTO P/PERROS                                 ","ALIM P/PERRO GRANEL                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","CHACABUCO  ","MOLINOS CHACABUCO S.A.                            ","7791416066706","B082      ","9,112000","0","BOLSA     ","BOLSA     ","1,000000","T","AAAW09AAEAAC4VIAAb"
"111007          ","RAZA GATO PESCADO 10 Kg  7791416001325            ","ALIMENTO P/GATOS                                  ","ALIM P/GATOS GRANEL                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","CHACABUCO  ","MOLINOS CHACABUCO S.A.                            ","7791416001325","B073      ","10,050000","0","BOLSA     ","BOLSA     ","1,000000","T","AAAW09AAEAAC4VwAAp"
"110002          ","RAZA CACHORRO CARNE 15Kg 7791416065976            ","ALIMENTO P/PERROS                                 ","ALIM P/PERRO GRANEL                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","CHACABUCO  ","MOLINOS CHACABUCO S.A.                            ","7791416065976","B077      ","15,100000","0","BOLSA     ","BOLSA     ","1,000000","T","AAAW09AAEAAC4kLAAO"
"110016          ","RAZA PERRO ADULTO POLLO 8Kg 7791416065679         ","ALIMENTO P/PERROS                                 ","ALIM P/PERRO GRANEL                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","CHACABUCO  ","MOLINOS CHACABUCO S.A.                            ","7791416065679","B081      ","8,000000","0","BOLSA     ","BOLSA     ","1,000000","T","AAAW09AAEAAC4kLAAM"
"790434          ","LECH.DESC.INST.MANFREY 24x400g  7791058790434     ","DERIVADOS LACTEOS                                 ","LECHE DESCREMADA                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MANFREY                       ","MANFREY    ","MANFREY COOP. DE TAMBEROS DE COMERC. E INDUSTR.   ","7791058790434","B024      ","0,400000","0","Unidad    ","Unidad    ","1,000000","T","AAAW09AAEAAC4kjAAM"
"102000          ","DULC D LECHE MANFREY 24x250gr  7791058000137      ","DERIVADOS LACTEOS                                 ","DULCE DE LECHE POTE                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MANFREY                       ","MANFREY    ","MANFREY COOP. DE TAMBEROS DE COMERC. E INDUSTR.   ","7791058000137","B018      ","0,269000","0","POTE      ","POTE      ","1,000000","T","AAAW09AAEAAC4kUAAw"
