"CODIGO","NOMBRE","FAMILIANOMBRE","FAMILIAGRUPONOMBRE","BASEIVA","IVA","IMPUESTOGRUPONOMBRE","UNEGOCIO","MARCA","RUCPROVEEDOR","PROVEEDOR","CODIGOBARRA","UBICACION","GRAMOS","STOCKPORLOTE","UNIDADBASE","PRESENTACION","CONTIENEUNIDADES","IMPORTADO"
"111009          ","RAZA GATO POLLOyLECH  18x500g  7791416066089      ","ALIMENTO P/GATOS                                  ","ALIM P/GATOS FRACC.                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","99999901-01","NUTRIPET S.A.U.                                   ","7791416066089","B085      ","520","0","Unidad","FARDO20   ","20,000000","T"
"111009          ","RAZA GATO POLLOyLECH  18x500g  7791416066089      ","ALIMENTO P/GATOS                                  ","ALIM P/GATOS FRACC.                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","99999901-01","NUTRIPET S.A.U.                                   ","7791416066089","B085      ","520","0","Unidad","BOLSA     ","1,000000","T"
"111008          ","RAZA GATO PESCADO  18x500g  7791416001301         ","ALIMENTO P/GATOS                                  ","ALIM P/GATOS FRACC.                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","99999901-01","NUTRIPET S.A.U.                                   ","7791416001301","B083      ","520","0","Unidad","FARDO20   ","20,000000","T"
"111008          ","RAZA GATO PESCADO  18x500g  7791416001301         ","ALIMENTO P/GATOS                                  ","ALIM P/GATOS FRACC.                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","99999901-01","NUTRIPET S.A.U.                                   ","7791416001301","B083      ","520","0","Unidad","FARDO18   ","18,000000","T"
"111008          ","RAZA GATO PESCADO  18x500g  7791416001301         ","ALIMENTO P/GATOS                                  ","ALIM P/GATOS FRACC.                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","99999901-01","NUTRIPET S.A.U.                                   ","7791416001301","B083      ","520","0","Unidad","BOLSA     ","1,000000","T"
"110040          ","RAZA PERRO ADULTO CARNE 21+2Kgs 7791416000526     ","ALIMENTO P/PERROS                                 ","ALIM P/PERRO GRANEL                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","99999901-01","NUTRIPET S.A.U.                                   ","7791416000526","A130      ","23228","0","Unidad","Bolsa     ","1,000000","T"
"110036          ","RAZA PERRO ADULTO CARNE 21Kg 7791416002247        ","ALIMENTO P/PERROS                                 ","ALIM P/PERRO GRANEL                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","99999901-01","NUTRIPET S.A.U.                                   ","7791416002247","A130      ","21000","0","Unidad","BOLSA     ","1,000000","T"
"110018          ","RAZA PERRO CARNE  8+1Kg  7791416066706            ","ALIMENTO P/PERROS                                 ","ALIM P/PERRO GRANEL                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","99999901-01","NUTRIPET S.A.U.                                   ","7791416066706","B082      ","9112","0","Unidad","BOLSA     ","1,000000","T"
"111007          ","RAZA GATO PESCADO 10 Kg  7791416001325            ","ALIMENTO P/GATOS                                  ","ALIM P/GATOS GRANEL                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","99999901-01","NUTRIPET S.A.U.                                   ","7791416001325","B073      ","10050","0","Unidad","BOLSA     ","1,000000","T"
"111006          ","RAZA GATO PESCADO  16x1Kg  7791416001318          ","ALIMENTO P/GATOS                                  ","ALIM P/GATOS FRACC.                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","99999901-01","NUTRIPET S.A.U.                                   ","7791416001318","B084      ","1029","0","Unidad","FARDO16   ","16,000000","T"
"111006          ","RAZA GATO PESCADO  16x1Kg  7791416001318          ","ALIMENTO P/GATOS                                  ","ALIM P/GATOS FRACC.                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","99999901-01","NUTRIPET S.A.U.                                   ","7791416001318","B084      ","1029","0","Unidad","FARDO12   ","12,000000","T"
"111006          ","RAZA GATO PESCADO  16x1Kg  7791416001318          ","ALIMENTO P/GATOS                                  ","ALIM P/GATOS FRACC.                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","99999901-01","NUTRIPET S.A.U.                                   ","7791416001318","B084      ","1029","0","Unidad","FARDO     ","18,000000","T"
"111006          ","RAZA GATO PESCADO  16x1Kg  7791416001318          ","ALIMENTO P/GATOS                                  ","ALIM P/GATOS FRACC.                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","99999901-01","NUTRIPET S.A.U.                                   ","7791416001318","B084      ","1029","0","Unidad","BOLSA     ","1,000000","T"
"110002          ","RAZA CACHORRO CARNE 15Kg 7791416065976            ","ALIMENTO P/PERROS                                 ","ALIM P/PERRO GRANEL                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","99999901-01","NUTRIPET S.A.U.                                   ","7791416065976","B077      ","15100","0","Unidad","BOLSA     ","1,000000","T"
"110016          ","RAZA PERRO ADULTO POLLO 8Kg 7791416065679         ","ALIMENTO P/PERROS                                 ","ALIM P/PERRO GRANEL                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","99999901-01","NUTRIPET S.A.U.                                   ","7791416065679","B081      ","8000","0","Unidad","BOLSA     ","1,000000","T"
"141439          ","GALLETA MAÍZ NATURAL 24x125g  7841787000158       ","GALLETAS                                          ","GALLETAS DE MAIZ                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","B-LIGHT                       ","80055098-6 ","ROTAM S.A.                                        ","7841787000158","B007      ","125","0","Unidad","CAJA      ","24,000000","F"
"141439          ","GALLETA MAÍZ NATURAL 24x125g  7841787000158       ","GALLETAS                                          ","GALLETAS DE MAIZ                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","B-LIGHT                       ","80055098-6 ","ROTAM S.A.                                        ","7841787000158","B007      ","125","0","Unidad","Unidad    ","1,000000","F"
"141438          ","GALL.ARROZ c/GLASE CHOCOLATE 7841787000110        ","GALLETAS                                          ","GALLETAS DE ARROZ                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","B-LIGHT                       ","80055098-6 ","ROTAM S.A.                                        ","7841787000110","B009      ","17","0","Unidad","DISPLAY   ","16,000000","F"
"141438          ","GALL.ARROZ c/GLASE CHOCOLATE 7841787000110        ","GALLETAS                                          ","GALLETAS DE ARROZ                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","B-LIGHT                       ","80055098-6 ","ROTAM S.A.                                        ","7841787000110","B009      ","17","0","Unidad","Unidad    ","1,000000","F"
"141437          ","GALL.ARROZ c/GLASE LIMON  7841787000097           ","GALLETAS                                          ","GALLETAS DE ARROZ                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","B-LIGHT                       ","80055098-6 ","ROTAM S.A.                                        ","7841787000097","B008      ","17","0","Unidad","DISPLAY   ","16,000000","F"
"141437          ","GALL.ARROZ c/GLASE LIMON  7841787000097           ","GALLETAS                                          ","GALLETAS DE ARROZ                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","B-LIGHT                       ","80055098-6 ","ROTAM S.A.                                        ","7841787000097","B008      ","17","0","Unidad","Unidad    ","1,000000","F"
"141431          ","GALLETA ARROZ MIEL/ANIS 24x110g 7841787000073     ","GALLETAS                                          ","GALLETAS DE ARROZ                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","B-LIGHT                       ","80055098-6 ","ROTAM S.A.                                        ","7841787000073","B005      ","130","0","Unidad","CAJA      ","24,000000","F"
"141431          ","GALLETA ARROZ MIEL/ANIS 24x110g 7841787000073     ","GALLETAS                                          ","GALLETAS DE ARROZ                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","B-LIGHT                       ","80055098-6 ","ROTAM S.A.                                        ","7841787000073","B005      ","130","0","Unidad","PAQUETE   ","1,000000","F"
"141429          ","GALLETA ARROZ LINO/SESA 24x85g7841787000066       ","GALLETAS                                          ","GALLETAS DE ARROZ                                 ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","B-LIGHT                       ","80055098-6 ","ROTAM S.A.                                        ","7841787000066","B006      ","130","0","Unidad","CAJA      ","24,000000","F"
