"CODIGO","NOMBRE","FAMILIANOMBRE","FAMILIAGRUPONOMBRE","BASEIVA","IVA","IMPUESTOGRUPONOMBRE","UNEGOCIO","MARCA","RUCPROVEEDOR","PROVEEDOR","CODIGOBARRA","UBICACION","GRAMOS","STOCKPORLOTE","UNIDADBASE","PRESENTACION","CONTIENEUNIDADES","IMPORTADO","LOCACION","ROWID"
"110052          ","ALIMENTO P/GATO A GRANEL                          ","ALIMENTO P/GATOS                                  ","ALIM P/GATOS GRANEL                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","99999901-01","NUTRIPET S.A.U.                                   ","             ","          ","1000","0","Unidad","Unidad","1,000000","T","3","AAAjGgAAEAAFB8jAAB"
"103003          ","LECHE INST.MANFREY 24x400gr  7791058010839        ","DERIVADOS LACTEOS                                 ","LECHE ENTERA                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MANFREY                       ","99999901-04","MANFREY COOP. DE TAMBEROS DE COMERC. E INDUSTR.   ","7791058010839","B022      ","432","0","Unidad","CAJA      ","24,000000","T","3","AAAjGgAAEAAFB8jAAC"
"101000          ","AZ MORENA SARIC 30x1 Kg.  7840207000013           ","AZUCAR FRACCIONADA                                ","AZUCAR FRACCIONADA SARIC                          ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","SARIC                         ","80002375-7 ","S.A. RURAL,INDUSTRIAL Y COMERCIAL                 ","7840207000013","B000      ","1000","1","Unidad","FARDO     ","30,000000","F","3","AAAjGgAAEAAFB8jAAE"
"102003          ","DULC D LECHE GRANJA DE ORO 24x250gr 7791058000830 ","DERIVADOS LACTEOS                                 ","DULCE DE LECHE BALDE                              ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MANFREY                       ","99999901-04","MANFREY COOP. DE TAMBEROS DE COMERC. E INDUSTR.   ","7791058000830","B020      ","269","0","Unidad","CAJA      ","24,000000","T","3","AAAjGgAAEAAFB8jAAG"
"101010          ","AZ BLANCA AZPA 20x500gr 7840121401002             ","AZUCAR FRACCIONADA                                ","AZUCAR FRACCIONADA AZPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZPA                          ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","7840121401002","A140      ","510","1","Unidad","FARDO     ","20,000000","F","3","AAAjGgAAEAAFB8jAAI"
"101011          ","AZ BLANCA AZPA 30x1 Kg.  7840121402009            ","AZUCAR FRACCIONADA                                ","AZUCAR FRACCIONADA AZPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZPA                          ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","7840121402009","A140      ","1010","1","Unidad","FARDO     ","30,000000","F","3","AAAjGgAAEAAFB8jAAK"
"101012          ","AZ BLANCA AZPA 15x2 Kg  7840121406007             ","AZUCAR FRACCIONADA                                ","AZUCAR FRACCIONADA AZPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZPA                          ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","7840121406007","A140      ","2000","1","Unidad","FARDO     ","15,000000","F","3","AAAjGgAAEAAFB8jAAM"
"101013          ","AZ BLANCA AZPA 6x5 Kg.  7840121403006             ","AZUCAR FRACCIONADA                                ","AZUCAR FRACCIONADA AZPA                           ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZPA                          ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","7840121403006","A140      ","5049","1","Unidad","FARDO     ","6,000000","F","3","AAAjGgAAEAAFB8jAAO"
"101014          ","AZ BLANCA AZPAx50 Kl.                             ","AZUCAR BOLSA                                      ","AZUCAR BOLSA 50K                                  ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZPA                          ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","             ","A140      ","50000","1","Unidad","Unidad","1,000000","F","3","AAAjGgAAEAAFB8jAAP"
"101039          ","AZ  BLANCA AZUKITA 20x500g  7840121415009         ","AZUCAR FRACCIONADA                                ","AZUCAR FRACCIONADA AZUKITA                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZUKITA                       ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","7840121415009","A140      ","510","1","Unidad","FARDO     ","20,000000","F","3","AAAjGgAAEAAFB8kAAA"
"101040          ","AZ BLANCA AZUKITA 30x1 Kl  7840121416006          ","AZUCAR FRACCIONADA                                ","AZUCAR FRACCIONADA AZUKITA                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZUKITA                       ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","7840121416006","A140      ","1021","1","Unidad","FARDO     ","30,000000","F","3","AAAjGgAAEAAFB8kAAC"
"101041          ","AZ BLANCA AZUKITA 15x2Kl  7840121417003           ","AZUCAR FRACCIONADA                                ","AZUCAR FRACCIONADA AZUKITA                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZUKITA                       ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","7840121417003","A140      ","2028","1","Unidad","FARDO     ","15,000000","F","3","AAAjGgAAEAAFB8kAAE"
"101042          ","AZ BLANCA AZUKITA 6x5Kl  7840121418000            ","AZUCAR FRACCIONADA                                ","AZUCAR FRACCIONADA AZUKITA                        ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZUKITA                       ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","7840121418000","A140      ","5037","1","Unidad","FARDO     ","6,000000","F","3","AAAjGgAAEAAFB8kAAG"
"102000          ","DULC D LECHE MANFREY 24x250gr  7791058000137      ","DERIVADOS LACTEOS                                 ","DULCE DE LECHE POTE                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MANFREY                       ","99999901-04","MANFREY COOP. DE TAMBEROS DE COMERC. E INDUSTR.   ","7791058000137","B018      ","269","0","Unidad","CAJA      ","24,000000","T","3","AAAjGgAAEAAFB8kAAI"
"102008          ","DULC D LECH GRANJA DE ORO 12x400grs 7791058010754 ","DERIVADOS LACTEOS                                 ","DULCE DE LECHE BALDE                              ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","GRANJA DE ORO                 ","99999901-04","MANFREY COOP. DE TAMBEROS DE COMERC. E INDUSTR.   ","7791058010754","B019      ","434","0","Unidad","CAJA      ","12,000000","T","3","AAAjGgAAEAAFB8kAAK"
"102010          ","DULC D LECHE MANFREY 12x400g  7791058010662       ","DERIVADOS LACTEOS                                 ","DULCE DE LECHE POTE                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MANFREY                       ","99999901-04","MANFREY COOP. DE TAMBEROS DE COMERC. E INDUSTR.   ","7791058010662","B017      ","438","0","Unidad","CAJA      ","12,000000","T","3","AAAjGgAAEAAFB8kAAM"
"103002          ","LECHE INST. MANFREY 12x800gr  7791058010815       ","DERIVADOS LACTEOS                                 ","LECHE ENTERA                                      ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MANFREY                       ","99999901-04","MANFREY COOP. DE TAMBEROS DE COMERC. E INDUSTR.   ","7791058010815","B023      ","896","0","Unidad","CAJA      ","12,000000","T","3","AAAjGgAAEAAFB8kAAN"
"110000          ","RAZA CACHORROS CARNE 1,5Kg 7791416065969          ","ALIMENTO P/PERROS                                 ","ALIM P/PERRO FRACC.                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","99999901-01","NUTRIPET S.A.U.                                   ","7791416065969","B092      ","1527","0","Unidad","FARDO     ","12,000000","T","3","AAAjGgAAEAAFB8kAAQ"
"131007          ","QUESO RALLADO MANFREY 6x20x40gr 7791058000199     ","DERIVADOS LACTEOS                                 ","QUESO RALLADO                                     ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","MANFREY                       ","99999901-04","MANFREY COOP. DE TAMBEROS DE COMERC. E INDUSTR.   ","7791058000199","B038      ","48","0","Unidad","CAJA      ","120,000000","T","3","AAAjGgAAEAAFB8lAAB"
"110010          ","RAZA PERRO ADULTO CARNE 12x1,5Kg 7791416001240    ","ALIMENTO P/PERROS                                 ","ALIM P/PERRO FRACC.                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","99999901-01","NUTRIPET S.A.U.                                   ","7791416001240","B090      ","1537","0","Unidad","FARDO     ","12,000000","T","3","AAAjGgAAEAAFB8lAAD"
"110011          ","RAZA PERRO ADULTO CARNE 3Kg 7791416001257         ","ALIMENTO P/PERROS                                 ","ALIM P/PERRO FRACC.                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","99999901-01","NUTRIPET S.A.U.                                   ","7791416001257","B089      ","3060","0","Unidad","FARDO     ","6,000000","T","3","AAAjGgAAEAAFB8lAAF"
"110012          ","RAZA PERRO ADULTO POLLO 12x1,5Kg 7791416065655    ","ALIMENTO P/PERROS                                 ","ALIM P/PERRO FRACC.                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","99999901-01","NUTRIPET S.A.U.                                   ","7791416065655","B088      ","1537","0","Unidad","FARDO     ","12,000000","T","3","AAAjGgAAEAAFB8lAAH"
"110013          ","RAZA PERRO ADULTO POLLO 6x3Kg  7791416065662      ","ALIMENTO P/PERROS                                 ","ALIM P/PERRO FRACC.                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","99999901-01","NUTRIPET S.A.U.                                   ","7791416065662","B087      ","3060","0","Unidad","FARDO     ","6,000000","T","3","AAAjGgAAEAAFB8lAAJ"
"110036          ","RAZA PERRO ADULTO CARNE 21Kg 7791416002247        ","ALIMENTO P/PERROS                                 ","ALIM P/PERRO GRANEL                               ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","RAZA                          ","99999901-01","NUTRIPET S.A.U.                                   ","7791416002247","A130      ","21000","0","Unidad","Unidad","1,000000","T","3","AAAjGgAAEAAFB8lAAK"
"106038          ","VINO VIEJO VIÑEDO ROSADO 6x750cc 7790036948386    ","VINOS                                             ","VINO CLASICO BOTELLA                              ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","VIEJO VIÑEDO                  ","99999901-03","RPB SOCIEDAD ANONIMA                              ","7790036948386","B115      ","1200","0","Unidad","CAJA      ","6,000000","T","3","AAAjGgAAEAAFB8lAAM"
"1010301         ","AZ BLANCA  ROMANEO AZUKITA                        ","AZUCAR BOLSA                                      ","AZUCAR BIGBAG                                     ","100","10","PY - GRAVADO DE IVA Y RENTA                       ","DISTRIBUCION                  ","AZUKITA                       ","80003322-1 ","AZUCARERA PARAGUAYA S.A.                          ","             ","          ","1000","0","Unidad","Unidad","1,000000","F","3","AAAjGgAAEAAFB8lAAO"
"108003          ","ARROZ SARIC TIPO II 20x250gr (7840207000532)      ","ALMACEN CENTRAL                                   ","ARROZ TIPO II                                     ","100","5","PY - GRAVADO IVA 5%                               ","DISTRIBUCION                  ","SARIC                         ","80010388-2 ","ALBERTO GILES AGRO-EXPORTADORA CISA               ","7840207000532"," .        ","250","0","Unidad","FARDO     ","20,000000","F","3","AAAjGgAAEAAFB8lAAQ"
